locus,sgRNA_target,gene_name,Ala,Arg,Asn,Ctr,Cys,Gln,Glu,Gly,Leu,Phe,Thr,Val
slr0009,rbcL,cbbL rbcL slr0009,-0.5744788446708247,-1.744433895930365,-1.4689630034674763,-1.4865870146118918,-0.4724827488886677,-1.0481828913529103,-2.021040488881337,0.05389468739132908,1.8907899373034447,0.5280191596906801,-1.684044418341818,-1.2030044480974702
sll1594,rbcR,rbcR,-0.2806641859511685,-0.6577563059151861,-0.14141454617273566,-0.5938726848796464,-0.4001125554978229,-0.2475639415071555,-0.40338496555556347,-0.15979957510321913,-0.2514507738579453,-0.6710207233682395,-0.5082644936320816,-0.48549661357409074
slr0012,rbcS,cbbS rbcS slr0012,-0.44469622243156487,-0.7307066983206298,-1.1873067397932913,-0.5139220526349055,-0.8487150559422235,-1.247206815002346,-1.3016338402062602,-0.8970237285874806,-0.6638961511522867,0.07983106387207761,-1.047251193399947,-1.2671487286002352
slr0011,rbcX,rbcX slr0011,-1.0113774686993287,-1.919733676706348,-2.2016036329083826,-1.177389779755067,-2.3895483042269645,-1.0623154791402871,-1.6278274790065623,-1.4293502744038893,-0.9504876784044745,0.5792517813669712,-2.4860407243630673,-1.5537192915465408
sll0517,rbpA,rbpA sll0517,0.2518870369156119,0.2625699550797612,-0.011975691010833959,0.34480175590594014,0.08103621418460175,0.2812307043971974,0.15649818650074548,0.13708820243462927,0.2206585252456804,0.0024743149198256965,0.05912957322327884,0.23115561973210988
sll0569,recA,recA sll0569,-2.4679745571100375,-1.9514884815882905,-2.178103634868752,-2.045738275216609,-2.6333053160994675,-1.9196015297553473,-2.286230479637972,-2.683979577222623,-2.4840216149133707,-1.5637767004648662,-2.069039907512874,-2.007098439192483
sll1277,recF,recF sll1277,0.17767036205561393,0.11055449953188058,-0.25266995464512754,0.2007364203122927,0.08329554546217258,0.24719146496174668,0.18274053341717286,0.1822859089301893,0.17292893500443052,-0.17453512271639887,0.23716909899559532,0.1940204845158141
slr0020,recG,recG slr0020,-0.7103648635992211,-0.592382659311882,-1.2109616349470456,-0.5520571998936731,-0.7391459236074754,-0.5282020349006691,-0.4478349740032117,-0.6362275923488516,-0.6028242918343212,-0.1265723276830136,-0.7722598538160304,-0.24236557413653279
sll1354,recJ,recJ,-0.32958462992639065,-0.11028253818391762,-0.04040956869745722,-0.5767452988048073,-0.1780690959041336,-0.1642704494117997,-0.3118657953888639,-0.24287387402227065,-0.36070408336335036,-0.8935572470611488,-0.1673765773095188,-0.2965491136853165
sll1520,recN,recN sll1520,-0.2918423153713682,-0.14969744340609065,0.21434949530685404,-0.08086154259927403,-0.32450994432222713,-0.207992702776626,0.050430243735067375,-0.31701398805788694,-0.3818780420351719,0.21190976107852116,-0.06474543634854774,0.020903466376700253
slr1536,recQ,recQ slr1536,0.4387678880676286,0.03487902065391239,-0.5790343063807767,0.28152647513346224,0.2955841503822669,0.44387822367628477,0.05971288282566605,0.2819121610994698,0.3899839997521668,0.15401058950080515,0.12392994315900895,0.5794643709521672
slr1426,recR,recR slr1426,-1.3848783015931985,-0.9735797975572226,-1.669477649202445,-1.4010386838055804,-1.8055249000277387,-1.2688164763604914,-1.2525684783742914,-1.5413129569774249,-1.3997460451702772,0.09328395621414207,-1.248293542553731,-1.0788589090759018
ssl3177,repA,ssl3177,0.407917177575573,0.3057314800024035,-0.49954400516404585,0.39798407003284764,0.4495938529202926,0.4179847457219527,0.04088174092680878,0.5003790796417753,0.34272829717036096,0.3382901228506687,0.10210438764618689,0.19137121719840863
sll0207,rfbA,rfbA,-0.15743354533003792,0.1332973674941123,-0.16770515540775904,-0.11169099410909304,-0.1498653456014729,0.07382847027895456,0.013910715901696092,-0.1373395988126384,-0.1431947447892661,-0.36456960731095517,-0.08573110256060987,0.12011066556099724
sll0574,rfbA2,rfbA,-1.173802819990345,-1.0232190397164755,-1.2145414182096985,-0.9586564687790571,-1.0173602597462905,-2.6431581998976545,-1.0456359999051146,-0.9916919148360397,-1.4090903454303276,-2.3887744611698736,-1.1459172490563923,-2.6632643523797057
slr0982,rfbB,rfbB,0.4226693401539162,0.9274726470960978,-0.2323356244369532,-0.21443599037541322,0.8030741474565399,0.4045711991443628,-0.40048324626076337,0.5284390354403985,0.7430227321892289,0.5033289231246998,-0.007869969121333255,-0.23727118266405184
slr0809,rfbB2,rfbB,-1.6124373557621772,-1.657811121496812,-1.4686027122779952,-2.076637513860201,-1.5148077520364096,-1.2289219752666274,-2.6534220338720296,-1.6294094284892002,-1.1192430555519244,-0.9249966796242822,-1.5142373117232582,-1.922738728845612
slr0836,rfbB3,rfbB,-1.096216515915184,-0.2761221651326044,-0.5516028720320996,-0.9349614655076144,-0.9241325690161857,-0.7947086682480875,-0.8992924671489044,-1.0575715368479095,-1.1807644865197693,-0.018127398948626312,-0.9155699234510393,-0.7591718982400362
sll0575,rfbB4,rfbB,-0.8770356152333766,-1.276438525570991,-0.8329380587724488,-1.6531856821454698,-0.5540402231695908,-1.3830948316931588,-0.6951181111938685,-0.4084176603810982,-0.8083825277271841,-1.2975393112598486,-1.0533252110687956,-1.0565313101672047
slr0985,rfbC,rfbC,-1.312142804933961,-1.0563146952639553,-1.660913040834108,-1.0990666974807979,-1.9535491025604066,-0.8903333235528734,-1.305612238788066,-2.320198496008524,-0.9081179739414462,0.25492162652704736,-1.466953510724923,-1.10414829645702
slr1933,rfbC2,rfbC,-0.45394464590720457,-0.5520396544708959,-0.04667037522263929,-0.29740451422852293,-0.2983367441069206,-0.4364267377474146,0.3600722976127562,-0.11601221695331962,-0.44259930902163075,0.04684919216320345,-0.039294964674682215,-0.500350751260066
sll1395,rfbD,rfbD,0.04335051770851379,0.006884625573493,0.242569339096534,0.0425563535981496,0.19360344948955485,0.04892817788829693,0.32956878040523013,0.15693666908607315,-0.0022806386162938274,-0.14227366752241716,0.3833797555619079,0.11318583322017498
sll1212,rfbD2,rfbD gmd,-0.6507894819028154,7.031529322088592,7.313343841731106,-0.17757703565043728,7.19594611344034,-0.46826703884294374,2.1658498611961323,3.1881261832478742,0.1994709371707879,-0.7751423217831169,8.362216564248556,-1.24404061416474
